beverbach	Beverbach	distillery	DE			Hardenberg-Wilthen AG	single malt	unknown			unverified	high	https://hardenbergdistillery.com/produkte/single-estate-whiskey/	Verified via producer's own site: Beverbach is the single malt of Hardenberg Distillery (Hardenberg-Wilthen AG), Noerten-Hardenberg, Germany; pot-still double distillation, locally-sourced barley. Corrected kind blend->distillery: every sample (Craftbeer/Mizunara/Sherry/Tequila/Tri Cask) is a cask finish of the same single malt, not a blend. No peat mentioned across any expression on the official site; kept unknown rather than none since an unconfirmed retailer note mentioned a faint smoke character the producer's own copy never corroborates.
breckenridge	Breckenridge Distillery	distillery	US				bourbon	none			unverified	high	https://www.breckenridgedistillery.com/spirits/breckenridge-bourbon/	Confirmed via official product page: Breckenridge Distillery, Breckenridge CO, high-rye bourbon (56% corn/38% rye/6% malted barley) aged in charred new American oak. Range (Blend, Distiller's High Proof, Port/PX/Rum cask finishes) is bourbon-based throughout; no peat mentioned, consistent with standard US bourbon kilning (no peat).
chichibu	Chichibu	distillery	JP			Venture Whisky Ltd	single malt	unknown			unverified	high	https://en.wikipedia.org/wiki/Chichibu_distillery https://88bamboo.co/blogs/brand-spotlights/the-story-of-how-the-little-chichibu-distillery-came-to-be-the-most-sought-after-japanese-whisky-in-the-world-part-2	Confirmed via Wikipedia and 88bamboo.co (both re-fetched this session): Chichibu distillery, Saitama Prefecture, Japan, operated by Venture Whisky Ltd; single malt. 88bamboo.co: a quarter of the malt is peated (~45ppm, Ardbeg-level), three-quarters unpeated, and releases often vat both together. No reliable per-bottling signal from names alone (On The Way, Paris Edition, Red Wine Cask), so peat stays unknown rather than guessed.
clan-denny	Clan Denny	blend	GB-SCT			Douglas Laing & Co		none		douglas-laing	unverified	high	https://www.douglaslaing.com/en-us/products/clan-denny-highland-single-malt https://www.douglaslaing.com/en-us/products/clan-denny-speyside-single-malt https://www.douglaslaing.com/en-us/products/clan-denny-islay-single-malt	Re-confirmed all three producer pages this session: Douglas Laing's Regional Malts range (Single Grain/Single Malt/Blended Scotch across the series). Highland and Speyside editions state no peat and read as ordinary unpeated malt (honey/oak/toffee/berries) -- baseline set none. The Islay edition's own page (same domain) doesn't itself state a peat level either, but see rule.tsv: multiple independent retailers sell an explicitly heavily-peated Clan Denny Islay SKU sourced from Ardbeg/Bowmore/Bruichladdich/Bunnahabhain/Caol Ila, so the Islay-pattern rule sets heavy, corroborated by the SKU itself being Islay-sourced per Douglas Laing's own page.
crazy-charley	Crazy Charley	blend	IT				blend	none			unverified	high	https://tavriav.zakaz.ua/en/products/viski-kreizi-charli-700ml--08006063007248/	Corrected: this is an Italian-produced blended whiskey, not the seed's guessed American style. Retailer product spec (Tavria V/Zakaz.ua) states country of origin Italy, manufacturer Polini Produzioni Srl, classified "blended" whiskey (mixture of grain whiskey and bourbon whiskey, prepared water, caramel E150a). No malt whisky component and no peat mentioned; ingredients support unpeated.
finlaggan	Finlaggan	blend	GB-SCT	islay	islay	The Vintage Malt Whisky Co. Ltd	single malt	heavy			unverified	high	https://scotchwhisky.com/whiskypedia/2030/finlaggan/ https://williamswhiskydatabase.com/2021/11/12/finlaggan-batch-strength/	Resolved (the seed's session hit a search-budget wall): bottled by The Vintage Malt Whisky Co Ltd (founded 1992 by Brian Cook) from an undisclosed Islay distillery ("anonymous single malt"/"mystery malt"), named for Loch Finlaggan. Batch Strength measured ~40ppm; every core expression (Old Reserve/'Original Peaty', Eilean Mor, Cask Strength) is consistently reviewed peated/smoky, so set heavy for the whole line rather than per-SKU. Corroborated by region=islay (the entire range is Islay malt).
fuyu	Fuyu	blend	JP				blend	unknown			unverified	high	https://woodencork.com/products/fuyu-small-batch-blended-japanese-whisky	Resolved (seed's session had exhausted its search budget): Fuyu is a blended Japanese whisky (malt+grain, "Japanese blending tradition"), 40% ABV. Corrected countryCode XX->JP. No peat mentioned; tasting profile (honey, vanilla, light fruit, caramel) reads unpeated but nothing states it outright, so left unknown. Bottler not confirmed by an openable source this session (masterofmalt.com, bbcspirits.com, distiller.com all 403'd); other search results point to BBC Spirits, a Bordeaux merchant sourcing 3 Honshu distilleries -- left owner empty pending a reviewer with better access.
glen-angel	Glen Angel	blend	GB-SCT				blend	none			unverified	high	https://kaasak.com/product/glen-angel-blended-scotch-whisky/	Confirmed via retailer product page: blended Scotch, Speyside malts as a core component plus grain whisky, no peat mentioned. Bottler/producer not identified by any source found (sold via a Jordanian retailer among others); ordinary own-label export blend.
glen-scanlan	Glen Scanlan	blend	GB-SCT			Slaur International		unknown			unverified	high	https://scotchwhisky.com/whiskypedia/4881/glen-scanlan/	Resolved (seed found nothing): owned/distributed by Slaur International, a French spirits wholesaler (Le Havre), sold in 70+ countries. Range spans 3/5/12-year blends, a 12-year blended malt, a 12-year single malt and a distinct NAS peated blend -- defaultTypeName stays empty. General profile is described as "light and fruity...with sweet vanilla and traces of peat", which could describe the whole range or just be conflated with the separately-named peated SKU, and isn't from Slaur's own domain, so kept unknown rather than guessed; flag for a reviewer able to pin the catalogue's bare "Glen Scanlan" sample to one specific listed SKU. Confirms the seed's cross-reference to a "Slaur Sardet Glen Scanlan" sample (same distributor).
glen-silvers	Glen Silver's	blend	GB-SCT				blend	unknown			unverified	high	https://jensensliquors.com/products/glen-silver-s-finest-blended-scotch-whisky	Corrected peatProfile none->unknown: retailer product page (blended Scotch imported from Scotland, Highlands+Speyside malt and grain, 3-year, IWSC/SF World Spirits Silver medals) explicitly describes the nose/palate/finish with "malted barley toasted with peat", "slightly smoky aromas" and "a taste of dry peat" three separate times -- contradicts a flat unpeated assumption. Not a producer-domain statement though, so withheld peat proposal: light, per jensensliquors.com. Producer/bottler not identified.
