glenfarclas	Glenfarclas	distillery	GB-SCT	speyside	speyside	J. & G. Grant	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Glenfarclas_distillery	Traditional Highland/Speyside malt with heavy sherry-cask influence per Wikipedia; independently owned by the Grant family since 1865.
glenallachie	GlenAllachie	distillery	GB-SCT	speyside	speyside	The GlenAllachie Distillers Co Limited	single malt	none			unverified	high	https://en.wikipedia.org/wiki/GlenAllachie_distillery	Relaunched 2017 under Billy Walker as an independently owned, fruity/sherry-forward unpeated single malt.
laphroaig	Laphroaig	distillery	GB-SCT	islay	islay	Suntory Global Spirits	single malt	heavy			unverified	high	https://en.wikipedia.org/wiki/Laphroaig_distillery	
wemyss-malts	Wemyss Malts	bottler	GB-SCT					unknown			unverified	low		Independent bottler/blending house; also owns Kingsbarns distillery per Wikipedia search results. Ranges (The Hive, Spice King, Peat Chimney, Velvet Fig) vary in style, some peated some not, so left unknown at company level. Official site unreachable this session (SSL handshake failure).
cadenhead	Cadenhead's	bottler	GB-SCT			J&A Mitchell & Company		unknown			unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery)	William Cadenhead's, Scotland's oldest independent bottler, owned by J&A Mitchell (Springbank's parent). Samples name Tomatin, BenRiach, Burnside(=Balvenie teaspoon), Auchroisk and Ben Nevis; distillery rows added for each below.
mossburn	Mossburn	bottler	GB-SCT			Marussia Beverages BV		unknown			unverified	high	https://mossburndistillers.com/ https://en.wikipedia.org/wiki/Torabhaig_distillery	Independent bottler of classic Independent Bottler Malts since 2017; also owns Torabhaig (peated, Skye) and Reivers (grain) distilleries. Vintage Casks samples name Glen Spey, Dufftown and Mannochmore; distillery rows added for each below.
the-quiet-man	The Quiet Man	blend	IE			MGP Ingredients		none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Irish whiskey brand, now owned by MGP Ingredients (per MGP's Wikipedia brand list); sourced/blended, no single distillery disclosed, range spans blend and single malt so defaultTypeName left empty. Peat is rare outside Scotland per cited page; brand-specific confirmation not found (thequietman.ie domain appears parked/expired).
teachers	Teacher's	blend	GB-SCT			Suntory Global Spirits	blend	light			unverified	high	https://en.wikipedia.org/wiki/Teacher%27s_Highland_Cream	Blend's stated fingerprint malt is fully peated Ardmore among about 30 malts; comparable overall smoke level to Johnnie Walker Black (the brief's own light example), not a peated whisky in its own right. Positive peat claim, flag for reviewer.
isle-of-skye	Isle of Skye	blend	GB-SCT			Ian Macleod Distillers	blend	unknown			unverified	low	https://en.wikipedia.org/wiki/Ian_Macleod_Distillers	Owned by Ian Macleod Distillers since 1963. Marketing ties it to Talisker/Skye heritage (one catalogue sample literally quotes the oldest distillery on the Isle of Skye), but no citable source confirms actual blend composition or peat intensity, left unknown per policy.
darkness	Darkness!	bottler	GB-ENG			Master of Malt (Atom Brands)		unknown			unverified	low	https://www.darknesswhisky.com/	Sherry/wine-cask finishing range; darknesswhisky.com redirects (301) to masterofmalt.com/distilleries/darkness-whisky/, confirming it as Master of Malt's own finishing brand (that page itself returned 403 so its text could not be read). Finishes span multiple source distilleries at differing house peat levels (Strathisla/Linkwood unpeated, Bowmore medium, see their rows), so left unknown at brand level.
penelope	Penelope	blend	US				bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Whisky	New Jersey-based bourbon brand (per List of wineries, breweries, and distilleries in New Jersey search result); non-distiller producer blending sourced bourbon (Four Grain, Architect, cask finishes). Peat-kilning is specifically a Scotch practice per cited page; no US bourbon peat indication found.
breckenridge	Breckenridge Distillery	distillery	US				bourbon	none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Colorado craft distillery, confirmed via Wikipedia as a cask supplier to Kilchoman and an award-winning aquavit producer; bourbon-based range (Blend, Rum/PX/Port cask finishes, Distiller's High Proof). No peat indication found; American whiskey is not traditionally peat-kilned per cited page.
islay-mist	Islay Mist	blend	GB-SCT					unknown			unverified	low		Long-established Islay-malt blend (historically linked to the Laphroaig-owning Johnston/Fergusson family); one catalogue sample is literally named Islay Mist Original Peated Blend. No Wikipedia article exists and the current owner (believed MacDuff International) could not be confirmed this session, so peat level is left unknown rather than guessed. Flag for reviewer, plausibly non-zero (medium?) peat.
carpathian	Carpathian	blend	XX					unknown			unverified	unknown		Could not identify producer or country of origin, no Wikipedia presence, no locatable official site found this session. Sample names (Shiraz, Palo Cortado cask finishes) suggest a wine-cask-finished whisky, possibly a market-exclusive brand. Flag for reviewer.
knockando	Knockando	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_Scotland https://en.wikipedia.org/wiki/Speyside_single_malt	
remus	George Remus	blend	US			MGP Ingredients		none			unverified	high	https://en.wikipedia.org/wiki/List_of_whisky_brands https://en.wikipedia.org/wiki/Whisky	MGP Ingredients brand (Wikipedia's List of whisky brands: George Remus Bourbon, MGP Ingredients, Lawrenceburg, Indiana). Range spans bourbon and rye (Remus Highest Rye sample), so defaultTypeName left empty.
westward	Westward	distillery	US			House Spirits Distillery	single malt	none			unverified	high	https://en.wikipedia.org/wiki/House_Spirits_Distillery	Westward Oregon Straight Malt Whiskey, House Spirits Distillery, Portland OR; malted barley grown in the Pacific Northwest, no peat mentioned.
eddu	Eddu	distillery	FR			Distillerie des Menhirs		none			unverified	low	https://en.wikipedia.org/wiki/Buckwheat_whisky	Buckwheat whisky from Distillerie des Menhirs, Brittany. Production process described (malting/kilning) makes no mention of peat; buckwheat whisky is not in the closed defaultTypeName list so left empty.
hatozaki	Hatozaki	blend	JP					unknown			unverified	unknown		Japanese blended/blended-malt whisky (believed Kaikyo Distillery/Akashi, per general knowledge); no Wikipedia article found this session (0 search hits) and no official-site fetch attempted after repeated API rate-limiting. Left unresearched, flag for another pass.
nikka-whisky	Nikka Whisky	blend	JP			Asahi Group Holdings	blend	unknown			unverified	low	https://en.wikipedia.org/wiki/Nikka_Whisky_Distilling	Samples are the Gold & Gold sub-range. Nikka's two malt distilleries differ (Yoichi peated, Miyagikyo unpeated) and the fetched Wikipedia article does not state Gold & Gold's blend composition, so left unknown rather than guessed.
springbank	Springbank	distillery	GB-SCT	campbeltown	campbeltown	J&A Mitchell & Company	single malt	light			unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery)	Per the brief's own worked example (Springbank listed alongside Johnnie Walker Black/Benromach as light). Wikipedia confirms standard Springbank is a moderately-peated variant distinct from sibling brands Longrow (heavy) and Hazelburn (unpeated); neither sibling appears in this batch's samples so no rows added for them.
alexander	Alexander	blend	XX					unknown			unverified	unknown		Could not identify producer despite research; only Alexander Aqva Di Vita Amarone Cask Finish sample available. Possibly Italian or generic European. Flag for reviewer.
canmore	Canmore	blend	GB-SCT					none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Name references the historic Scottish Canmore royal line, suggesting an own-label blended Scotch; no independent web presence found to confirm producer. Peat left at the ordinary-blend default per cited page (peat/smoke concentrated in Islay).
franks-fiddle	Frank's Fiddle	blend	US					none			unverified	low	https://en.wikipedia.org/wiki/Whisky	Fruit-flavored whiskey (Pineapple, Blackberry variants); no producer identified. Treated as an ordinary flavored American whiskey, not peated.
jeffersons	Jefferson's	blend	US			Castle Brands		none			unverified	high	https://en.wikipedia.org/wiki/Jefferson%27s_Bourbon https://en.wikipedia.org/wiki/Whisky	Louisville KY non-distiller producer; sources from Kentucky Artisan Distillery plus independent distilleries. Range spans bourbon and rye so defaultTypeName left empty. Jefferson's Ocean is bourbon aged at sea.
lot-40	Lot No. 40	blend	CA			Corby Spirit and Wine	rye	none			unverified	high	https://en.wikipedia.org/wiki/J.P._Wiser%27s_Whisky	100% rye Canadian whisky produced at the Hiram Walker distillery (Windsor, Ontario) for Corby Spirit and Wine (Pernod Ricard); same producer group as J.P. Wiser's, which is how this was confirmed.
pikesville	Pikesville	brand	US			Heaven Hill Brands	rye	none	heaven-hill		unverified	high	https://en.wikipedia.org/wiki/Heaven_Hill	Straight rye whiskey brand of Heaven Hill Distillery, confirmed via a Wikipedia search snippet listing Heaven Hill's rye brands as Pikesville and Rittenhouse.
the-busker	The Busker	blend	IE					none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Irish whiskey brand (believed Royal Oak Distillery); ownership not independently confirmed this session, no Wikipedia article found. Peat rare outside Scotland per cited page.
