signatory	Signatory Vintage	bottler	GB-SCT					unknown			unverified	low		Independent bottler (Signatory Vintage Scotch Whisky Co., Pitlochry). Samples name Mortlach, Ardmore and Ledaig/Tobermory (distillery rows emitted below); "Signatory Unnamed Orkney" and "Signatory Unnamed Speyside" are undisclosed casks, left unresolved per brief rule 3.
mortlach	Mortlach	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Mortlach_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Diageo ownership and Speyside/Dufftown location. No Mortlach-specific peat statement found; peat=none inferred from Speyside's general unpeated house style (cited page states peat use is uncommon there), not from a Mortlach-specific source, so confidence kept low.
ardmore	Ardmore	distillery	GB-SCT	highland	highland	Suntory Global Spirits	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Ardmore_distillery https://www.ardmorewhisky.com/	Official site confirms peating throughout the range: Legacy is lightly peated, Tradition/Triple Wood carry fuller peat smoke. Recorded as medium as the overall house style spans light-to-rich rather than one fixed level.
ledaig	Ledaig	brand	GB-SCT	islands	highland	Distell Group	single malt	heavy	tobermory		unverified	high	https://en.wikipedia.org/wiki/Tobermory_distillery	THE flagship worked example from the brief: Ledaig is the heavily-peated sibling brand of Tobermory distillery, produced in small quantities. Not the same as unpeated Tobermory - keep these two rows separate.
tobermory	Tobermory	distillery	GB-SCT	islands	highland	Distell Group	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Tobermory_distillery	Core Tobermory is made from unpeated malted barley (Wikipedia). Its peated sibling is the separate "ledaig" brand row, same distillery.
arran	Arran	distillery	GB-SCT	islands	highland	Isle of Arran Distillers	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Isle_of_Arran_Distillery	Standard/core Arran releases are unpeated (Wikipedia). Peated "Machrie Moor" range handled via rule below - all 6 samples for this brand are just generic "Arran", so the core unpeated profile is what should apply absent a Machrie Moor mention.
nikka	Nikka	blend	JP			Asahi Group Holdings		unknown			unverified	low		Umbrella brand covering Nikka's blends (Days, Super) and single malts (incl. Yoichi) in this catalogue. defaultType left empty since the range spans blend and single malt. COULD NOT CONFIRM PEAT CHARACTER this session: Wikipedia's Nikka/Yoichi/Japanese-whisky articles are silent on it and nikka.com returned 403/no content. Left unknown rather than rely on memory. REVIEWER FLAG: Yoichi distillery is widely described in whisky literature as using peated malt (medium-ish smoky/robust house style) contrasted with the unpeated, fruitier Miyagikyo - if independently confirmed, add a rule `nikka / Yoichi / word / / <level> / 60`. Left unwritten here rather than invent a citation.
glendronach	GlenDronach	distillery	GB-SCT	highland	highland	Brown-Forman	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Glendronach_distillery	Core range is sherry-cask matured (oloroso/PX) and unpeated per Wikipedia. Explicit NAS "Peated" expression handled via rule below.
scottish-leader	Scottish Leader	blend	GB-SCT			Distell Group	blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Mainstream blended Scotch (Distell/Burn Stewart per general knowledge, not independently verified this session - no working source found). No distillery-specific peat statement found; defaulted to unpeated per the cited page's general point that peat is an optional, non-universal choice in Scotch production.
william-lawsons	William Lawson's	blend	GB-SCT			Bacardi (John Dewar & Sons)	blend	none			unverified	low	https://en.wikipedia.org/wiki/William_Lawson%27s https://en.wikipedia.org/wiki/Scotch_whisky	Wikipedia confirms Bacardi/Dewar's ownership; no peat statement there, defaulted to unpeated per ordinary-blend category norm.
agitator	Agitator	distillery	SE					unknown			unverified	low		Real Swedish distillery in Arboga (agitatordistillery.com, "Agitator ar ett svenskt destilleri i Arboga"). Could not confirm peat level of any expression, so left unknown (no citation opened to support none/light/medium/heavy - sourceUrls therefore left empty per the peatProfile=unknown rule). REVIEWER FLAG: "Agitator Rok" - "rok"/"rok" resembles Swedish "rok" (smoke); this sample may be a smoky/peated expression but I could not verify it, so no rule was written - worth a manual check.
glendalough	Glendalough	distillery	IE					none			unverified	high	https://glendaloughdistillery.com/	Working distillery in the Wicklow Mountains, Ireland. Official site confirms an unpeated core range (pot still, single grain, single malt, various cask finishes). Explicit "Pot Still Peated" expression handled via rule below.
bells	Bell's	blend	GB-SCT			Diageo	blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Mainstream Diageo blend (Arthur Bell & Sons, per general knowledge - dedicated Wikipedia page returned 404 this session). No distillery-specific peat statement found; defaulted to unpeated per ordinary-blend category norm. "Bell's Spiced" is a spiced/flavoured variant, not a peat indicator - no rule needed.
widow-jane	Widow Jane	blend	US					none			unverified	low	https://www.widowjane.com/ https://en.wikipedia.org/wiki/Irish_whiskey	Brooklyn, NY brand; official site describes proofing/finishing sourced whiskey with Rosendale-mine limestone water rather than a full grain-to-bottle claim, so kept as kind=blend rather than distillery. Range spans bourbon and rye (defaultTypeName left empty). No peat mentioned; peat=none per general American-whiskey category norm (peat is rarely used outside Scotland, per the cited page).
highland-mist	Highland Mist	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Budget blended Scotch. One sample is literally "Highland Mist Loch Lomond", suggesting a Loch Lomond Group connection, but Loch Lomond distillery's own Wikipedia product list does not mention this brand, so owner is left empty rather than guessed. Peat=none per ordinary-blend category norm.
allt-a-bhainne	Allt-a-Bhainne	distillery	GB-SCT	speyside	speyside	Chivas Brothers (Pernod Ricard)	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Allt-A-Bhainne_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Pernod Ricard/Chivas Brothers ownership and Speyside location. No distillery-specific peat statement; defaulted to unpeated per Speyside's general house style.
famous-grouse	Famous Grouse	blend	GB-SCT			William Grant & Sons	blend	none			unverified	high	https://en.wikipedia.org/wiki/The_Famous_Grouse	Core blend is unpeated per Wikipedia (William Grant & Sons ownership since March 2025). Peated "Smoky Black" (formerly Black Grouse) variant handled via rule below.
scottish-collie	Scottish Collie	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	Own-label budget blend, no web presence found. Peat=none per ordinary-blend category norm. Samples include a "Skottish Collie" misspelling, added as a bonus alias.
flora-fauna	Flora & Fauna	bottler	GB-SCT			Diageo		unknown			unverified	low		Diageo's own single-malt showcase series for small/blending-malt distilleries it owns (not a third-party independent bottler in the strict sense, but modelled the same way since it spans several distilleries with no single peat profile). Distillery rows emitted below for all 4 samples: Auchroisk, Glen Spey, Inchgower, Mannochmore.
auchroisk	Auchroisk	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Auchroisk_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Speyside/Diageo. No distillery-specific peat statement; defaulted per Speyside general house style.
glen-spey	Glen Spey	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Glen_Spey_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Speyside/Diageo; uses purifiers for a lighter spirit. No distillery-specific peat statement; defaulted per Speyside general house style.
inchgower	Inchgower	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Inchgower_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Speyside (Buckie)/Diageo. No distillery-specific peat statement; defaulted per Speyside general house style.
mannochmore	Mannochmore	distillery	GB-SCT	speyside	speyside	Diageo	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Mannochmore_distillery https://en.wikipedia.org/wiki/Speyside_single_malt	Wikipedia confirms Speyside/Diageo. No distillery-specific peat statement; defaulted per Speyside general house style.
mcconnells	McConnell's	blend	IE				blend	none			unverified	low	https://mcconnellsirishwhisky.com/ https://en.wikipedia.org/wiki/Irish_whiskey	Official site: "a blend of select malt and grain whiskies, matured in ex-bourbon oak barrels" (Belfast brand, revived by Belfast Distillery Company). No peat mentioned; peat=none per Irish-whiskey category norm.
speciality-drinks	Speciality Drinks	bottler	GB-ENG					unknown			unverified	low		Independent bottler (Speciality Drinks Ltd / Elixir Distillers / The Whisky Exchange group); England-based per general knowledge, not independently re-verified this session (low confidence on countryCode specifically). Samples name Port Askaig (own row below), Macduff and Teaninich (distillery rows below); "Speciality Drinks Speyside Marriage of cask" names no specific distillery and is left unresolved.
port-askaig	Port Askaig	blend	GB-SCT	islay	islay			unknown		speciality-drinks	unverified	low	https://en.wikipedia.org/wiki/Port_Askaig	Wikipedia confirms this is an Islay single malt range bottled by Elixir Distillers from an officially undisclosed source distillery. Did not find a citation for Port Askaig's own peat level (only that it is marketed as Islay malt, and not every Islay distillery is peated), so left peatProfile=unknown per brief rule 3 rather than assume heavy. kind=blend since parentSlug cannot be set (source undisclosed).
macduff	Macduff	distillery	GB-SCT	highland	highland	John Dewar & Sons (Bacardi)	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Macduff_distillery	Wikipedia confirms Highland region and Bacardi/Dewar's ownership, but has no peat statement. Unlike Speyside, the Highland peat citation I found does not support a blanket "unpeated" default (it describes normal Highland whisky as having peat up to 30ppm), so left unknown rather than guess.
teaninich	Teaninich	distillery	GB-SCT	highland	highland	Diageo	single malt	unknown			unverified	low	https://en.wikipedia.org/wiki/Teaninich_distillery	Wikipedia confirms Highland/Diageo; mainly produces blending malt for Johnnie Walker Red Label. No peat statement found; left unknown for the same reason as Macduff (Highland peat is not a safe blanket default).
cedar-ridge	Cedar Ridge	distillery	US					none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Iowa craft distillery; range spans bourbon and wheat whiskey per samples (defaultTypeName left empty). Could not load their own site this session (DNS/403 errors on several domain guesses). Peat=none per general American-whiskey category norm (cited page: peat rarely used outside Scotland), confidence kept low since not distillery-specific.
girvan	Girvan	distillery	GB-SCT	lowland	lowland	William Grant & Sons	grain	unknown			unverified	low	https://en.wikipedia.org/wiki/Girvan_distillery	Wikipedia confirms South Ayrshire (Lowland)/William Grant & Sons and that it is a grain-whisky distillery. Grain whisky is conventionally unpeated, but the grain-whisky Wikipedia page I opened explicitly does not state this, so left peatProfile unknown rather than assert none without a supporting citation.
king-robert	King Robert	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	"King Robert II" budget blended Scotch. Checked Inver House Distillers' Wikipedia page on the assumption they own it; King Robert II is NOT listed among their brands there, so owner is left empty rather than asserted. Peat=none per ordinary-blend category norm.
quality-house	Quality House	brand	US			Heaven Hill		none	heaven-hill		unverified	low	https://en.wikipedia.org/wiki/Heaven_Hill https://en.wikipedia.org/wiki/Irish_whiskey	"Heaven Hill Quality House Old Style White" appears to be a bottling/export label of Heaven Hill's Old Style White product. defaultTypeName left empty (mashbill/style of "Old Style White" unclear from samples). Peat=none per general American-whiskey category norm.
heaven-hill	Heaven Hill	distillery	US			Heaven Hill Brands (Shapira family)		none			unverified	low	https://en.wikipedia.org/wiki/Heaven_Hill https://en.wikipedia.org/wiki/Irish_whiskey	Family-owned Kentucky distillery, HQ Bardstown, current production at the Heaven Hill Bernheim distillery, Louisville (bought from Diageo in 1999 after the 1996 fire). defaultTypeName left empty (range spans bourbon/rye/wheat whiskey). Peat=none per general American-whiskey category norm; no peat mentioned on the Wikipedia page.
vat-69	VAT 69	blend	GB-SCT			Diageo	blend	none			unverified	low	https://en.wikipedia.org/wiki/VAT_69 https://en.wikipedia.org/wiki/Scotch_whisky	Wikipedia confirms Diageo ownership and "a blend of about 40 malt and grain whiskies"; no peat statement, defaulted to unpeated per ordinary-blend category norm.
bayadera	Bayadera	blend	UA					unknown			unverified	unknown		Could not identify what this producer actually is. Samples ("Whiskey and Apple Juice", "Penicillin (Пеніцилін) 11 порцій") read as a flavoured/cocktail-kit product line (Penicillin is a well-known Scotch cocktail) rather than a conventional whisky brand; no dedicated Wikipedia article found. REVIEWER FLAG: this is a different entity from the "bayadera" store already in this codebase (a Ukrainian retailer) - no technical collision since producers and stores are separate tables, but worth a human sanity check on whether these SKUs belong in the whisky KB at all.
crabbie	Crabbie	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	John Crabbie & Co blended Scotch; commonly attributed to Halewood International but not verified this session (dedicated Wikipedia page 404'd), so owner left empty. "Crabbie and Cree" sample is unclear - possibly a set or a specific SKU name - not further resolved. Peat=none per ordinary-blend category norm.
great-barrel	Great Barrel	blend	XX					unknown			unverified	unknown		Own-label, 2 products, no web presence found and no naming evidence (unlike e.g. "Scottish Collie"/"Highland Mist") pointing to a specific country of origin, so left unknown rather than assumed Scotch.
jp-wisers	J.P. Wiser's	blend	CA				blend	none			unverified	low	https://en.wikipedia.org/wiki/Irish_whiskey	Canadian whisky brand. Owner commonly cited as Corby Spirit and Wine (Hiram Walker/Pernod Ricard) but not verified this session, so left empty. defaultTypeName set to "blend" as the closest closed-list fit for Canadian whisky (no dedicated category exists). Peat=none per general non-Scotch-whisky category norm.
mitchell-son	Mitchell & Son	bottler	IE					unknown			unverified	low		Dublin wine & spirits merchant that owns the "Spot" whiskey range (Green Spot, Yellow Spot), distilled at Midleton. Modelled as a bottler since Mitchell & Son does not distill itself. Brand rows (green-spot, yellow-spot) and the underlying distillery row (midleton) emitted below.
