jim-beam	Jim Beam	distillery	US			Suntory Global Spirits	bourbon	none			unverified	high	https://en.wikipedia.org/wiki/Jim_Beam https://en.wikipedia.org/wiki/Bourbon_whiskey	Kentucky straight bourbon (Clermont, KY); flavored line (Apple etc.) is still bourbon-based. Bourbon category confirmed peat-free by production process (charred new oak, no peat smoke).
bruichladdich	Bruichladdich	distillery	GB-SCT	islay	islay	Rémy Cointreau	single malt	none			unverified	high	https://en.wikipedia.org/wiki/Bruichladdich_distillery	Core "Bruichladdich" range (Classic Laddie etc.) is explicitly unpeated per source. Siblings Octomore and Port Charlotte are separate rows below, never averaged into this one.
octomore	Octomore	brand	GB-SCT	islay	islay	Rémy Cointreau	single malt	heavy	bruichladdich		unverified	high	https://en.wikipedia.org/wiki/Bruichladdich_distillery https://www.bruichladdich.com/products/octomore-15-3	"Super-heavily peated" - described as the most heavily peated whisky in the world (100-300+ ppm). Named directly in this batch's Bruichladdich sample products ("Octomore 13.3").
port-charlotte	Port Charlotte	brand	GB-SCT	islay	islay	Rémy Cointreau	single malt	heavy	bruichladdich		unverified	high	https://en.wikipedia.org/wiki/Bruichladdich_distillery https://www.bruichladdich.com/collections/port-charlotte	Heavily peated (~40ppm) Bruichladdich sibling brand. Not itself in this batch's 6 sampled product names, but a well-documented sibling explicitly flagged as a "known pair to watch" in the research brief; added so it never inherits the unpeated core-range profile.
balvenie	Balvenie	distillery	GB-SCT	speyside	speyside	William Grant & Sons	single malt	none			unverified	high	https://scotchwhisky.com/magazine/latest-news/15878/balvenie-peat-week-details-revealed/	Core range (DoubleWood, PortWood, Montilla, 12/14/17/21) is unpeated. Distillery restarted an annual one-week peated malting run in 2001 ("Peat Week"); those limited releases (Peat Week, Peated Triple Cask, Week of Peat) are heavily peated - see rule rows.
glen-grant	Glen Grant	distillery	GB-SCT	speyside	speyside	Campari Group	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Glen_Grant_distillery	Source confirms Speyside location and Campari ownership but does not use the word "unpeated" explicitly; classic light/fruity unpeated Speyside style is the standard consensus. Confidence kept low because the fetched text did not state the peat claim outright.
tullibardine	Tullibardine	distillery	GB-SCT	highland	highland	Picard Vins & Spiritueux	single malt	none			unverified	low	https://en.wikipedia.org/wiki/Tullibardine_distillery	Highland distillery in Blackford, Perth and Kinross, owned by Picard Vins & Spiritueux (Terroirs Distillers) since 2011. Source describes cask-finish range but does not explicitly state "unpeated"; kept low confidence for that reason.
arlett	Arlett	distillery	FR			Maison Boinaud / Distillerie Tessendier	single malt	none			unverified	low	https://arlett-whisky.com/en/distillerie-tessendier/ https://www.luxe-infinity.com/en/gastronomie/arlett-le-whisky-francais/	French single malt, founded 2022, distilled at Distillerie Tessendier (Maison Boinaud) in Jarnac, Charente. Site lists a "Peated" expression (French: Tourbe) as a distinct product from "Original", implying the core/Original line is unpeated - see rule row for the peated "Tourbe" expression. Intensity of Tourbe not confirmed with ppm data.
ezra-brooks	Ezra Brooks	brand	US			MGP Ingredients (Lux Row Distillers)	bourbon	none	lux-row-distillers		unverified	high	https://en.wikipedia.org/wiki/Ezra_Brooks https://en.wikipedia.org/wiki/Bourbon_whiskey	Kentucky straight bourbon, currently distilled at Lux Row Distillers in Bardstown, KY (Luxco/MGP Ingredients).
lux-row-distillers	Lux Row Distillers	distillery	US			MGP Ingredients		unknown			unverified	low	https://en.wikipedia.org/wiki/Ezra_Brooks	Bardstown, KY distillery owned by Luxco/MGP Ingredients; produces Ezra Brooks (unpeated, see that row) among other bourbon brands. defaultTypeName left empty since the site produces more than one whiskey type; peatProfile left unknown at this distillery-level row since it is effectively a multi-brand bottling site rather than one house style.
