slaur-sardet	Slaur Sardet	bottler	GB-SCT					none			unverified	high	https://glenscanlan.com https://scotchwhisky.com/whiskypedia/4881/glen-scanlan/ https://slaur.com/en/gamme/blended-scotch-whiskies-2/	Corrected XX/blend -> GB-SCT/bottler. Slaur Sardet is a French spirits exporter (Le Havre) that owns/bottles several own-label Blended Scotch Whisky house blends -- Glen Colt, Green Garden, Lord Perkins, Paddington, River Queen, Yacht Club (per slaur.com) -- plus the more established Glen Scanlan brand, split out to its own row (see glen-scanlan, bottlerSlug=slaur-sardet). countryCode reflects the whisky's own origin (genuine Blended Scotch, "elaborated in Scotland"); the company itself is French. No peat evidence for the house-blend range itself.
spey-river	Spey River	brand	GB-SCT	speyside	speyside	Quality Spirits International	single malt	none			unverified	high	https://www.qualityspiritsinternational.com/brands/spey-river/	Corrected blend -> single malt brand: Spey River is "an award-winning collection of exceptional single malt Scotch whiskies from the renowned Speyside region", produced by Quality Spirits International (a William Grant & Sons subsidiary per independent sources, not personally re-verified). Cask finishes: Bourbon/Rum/Sherry. No peat/smoke mentioned in producer's own tasting notes.
st-kilian	St Kilian	distillery	DE				single malt	unknown			unverified	high	https://www.stkiliandistillers.com/en/ https://global.stkiliandistillers.com/se/products/peated https://global.stkiliandistillers.com/se/collections/core-range https://www.whisky.fr/en/st-kilian-peated.html	Correct official domain is stkiliandistillers.com (no hyphens) -- seed's st-kilian-distillers.com does not resolve/has a bad cert. Founded 2012 ("EST 2012" per own site), Rudenau, Bavaria. Core range = CLASSIC ("Mild & Fruity", unpeated) + PEATED ("Rich & Smoky", confirmed 54 ppm heavily peated on producer's own site) -- see rule.tsv. Producer-level peatProfile kept unknown since the two core bottlings disagree; both are single malt.
stag-hunter	Stag Hunter	blend	GB-SCT			Burlington Drinks	blend	none			unverified	high	https://burlingtondrinks.co.uk	Owner identified: Stag Hunter is a Blended Scotch (40% ABV) from Burlington Drinks Co, an independent UK drinks company (Essex, England; Hayman family) -- confirmed listed by name on their own site alongside Firean and Scottish Piper. No peat evidence.
terence-hill	Terence Hill	brand	DE			St. Kilian Distillers		unknown	st-kilian		unverified	high	https://shop.terencehill.com/pages/terence-hill-whisky	Major correction -- NOT a Scotch blend. "Terence Hill - The Hero" is a German celebrity-collaboration whisky made by St. Kilian Distillers (Rudenau, Germany), combining St Kilian's own rum-cask whisky with triple-distilled Irish whiskey from the Great Northern Distillery (Dundalk). Comes in two versions per the producer's own store -- Mild (unpeated) and Smoky (peated) -- and the one catalogue sample ("Terence Hill The Hero") does not say which, so peatProfile is left unknown rather than guessed. countryCode changed GB-SCT -> DE; parentSlug set to st-kilian (same batch).
the-busker	The Busker	brand	IE			Disaronno International (Illva Saronno S.p.A.)		none	royal-oak-distillery		unverified	high	https://thebusker.com/en/the-distillery/ https://thewhiskeywash.com/irish-whiskey/whiskey-reviews-the-busker-irish-whiskey-line/	Owner confirmed: The Busker is a trademark of Illva Saronno S.p.A./Disaronno International, produced at Royal Oak Distillery, Co. Carlow, Ireland (own site: thebusker.com). Range spans all four Irish whiskey styles (single malt, single grain, single pot still, blend "Triple Cask Triple Smooth") so defaultTypeName left empty. No peat evidence. parentSlug set to new row royal-oak-distillery (this batch).
the-dead-rabbit	The Dead Rabbit	blend	IE			The Dublin Liberties Distillery	blend	none	dublin-liberties-distillery		unverified	high	https://thedld.com/drink/dead-rabbit-irish-whiskey/	Owner/distillery confirmed via the distillery's own site: a Blended Irish Whiskey (malt+grain) made by The Dublin Liberties Distillery in collaboration with The Dead Rabbit Grocery & Grog (NYC bar), aged 5 years ex-bourbon, finished in virgin American oak. No peat evidence. parentSlug set to new row dublin-liberties-distillery (this batch).
the-glenlee	The Glenlee	blend	GB-SCT			Aceo Spirits	blend	none			unverified	high	https://www.passionforwhisky.com/en/whisky/scotch-whisky/blended-whisky/40110-the-glenlee.html https://www.whiskymag.com/articles/aceo-spirits-releases-a-special-blend-to-celebrate-the-125th-birthday-of-the-tall-ship-glenlee/	Upgraded to high confidence: whiskymag.com confirms Aceo Spirits ("the cask broker and premium drinks supplier behind bottler Murray McDavid") created The Glenlee, blending malt+grain whiskies from Orkney/Islay/Speyside/Lowland distilleries; named for the historic Glasgow tall ship, unrelated to Glenlivet. No peat/smoke in tasting notes (pears, sultanas, spices, caramel) despite an Islay component in the blend.
tokinoka	Tokinoka	brand	JP			Eigashima Shuzo Co., Ltd.	blend	none	akashi		unverified	high	https://www.uisuki.com/en/tokinoka	parentSlug corrected from the non-existent "eigashima" to the already-live "akashi" slug -- both name the same producer, Eigashima Shuzo's White Oak distillery in Akashi, Hyogo. Tokinoka is a blend (~1/4 malt, 3/4 grain per uisuki.com), 3 versions (Tokinoka/Black/Black Sherry Finish); uisuki.com's own product filter marks it "No peated".
wilson	Wilson	brand	US			Heaven Hill	blend	none			unverified	high	https://wikiliq.org/liquor/wilson-american-blended-whiskey/	Major correction -- NOT Scotch. Wilson is a historic AMERICAN blended whiskey brand (New York, early 1900s; "Wilson - That's All" was Woodrow Wilson's 1912 campaign slogan), now owned by Heaven Hill after multiple mergers/acquisitions. "Mostly neutral grain spirits" per the source. countryCode changed GB-SCT -> US.
