springbank	Springbank	distillery	GB-SCT	campbeltown	campbeltown	J&A Mitchell & Company	single malt	light			unverified	high	https://en.wikipedia.org/wiki/Springbank_(distillery) https://scotchwhisky.com/whiskypedia/1892/springbank/ https://www.springbank.scot/whisky/	Peat RESTORED to light this session: springbank.scot's own "Whisky" range page (opened via browser, past the earlier 403) states Springbank itself uses "lightly peated barley" -- producer-domain corroboration per this round's rule. The same page independently confirms sibling Longrow is "heavily peated" and Hazelburn is "air dried only" (unpeated, not in this batch), matching the sibling-brand split. Re-opened both inherited citations this session too: Wikipedia and scotchwhisky.com's Whiskypedia (both re-fetched) each independently characterize Springbank as "medium-peated" at 8-10ppm malt spec, versus Longrow's 50ppm/48-hour smoke and Hazelburn's 0ppm -- a genuine light/medium boundary disagreement between the distillery's own marketing word ("lightly peated") and third-party ppm-based grading, exactly as the prior round flagged. Kept light per the producer's own domain wording, which is what this round's rule privileges, but a human should feel free to override to medium given the ppm figures above. Kind/country/region/owner/type unchanged (Wikipedia, scotchwhisky.com Whiskypedia, both confirming Campbeltown / J&A Mitchell & Company).
the-speaker	The Speaker	blend	GB-SCT			Block, Grey & Block Ltd	blend	none			unverified	high	https://www.blockgreyandblock.com/ https://whiskyauctioneer.com/lot/5161495/speakers-red-stripe-scotch-whisky-1970s	Upgraded from low to high this session: blockgreyandblock.com (opened via browser, past the earlier 403/406 -- the merchant is still trading, est. 1786, Park Lane/Mayfair) states in its own words "The Speaker Blended Scotch Whisky ... first crafted for one of our customers: The Speaker of the House of Commons," and describes the whisky as "a light coloured, soft whisky with elegant overtones of fruitiness and with pleasant hints of vanilla and pear drops" -- no smoke/peat mentioned anywhere, so peat=none now rests on the producer's own domain rather than category default alone. whiskyauctioneer.com (opened via browser) independently confirms a real 43%/75cl bottling under this name.
yoichi	Yoichi	distillery	JP			Nikka Whisky Distilling	single malt	medium			unverified	high	https://en.wikipedia.org/wiki/Yoichi_distillery https://www.nikka.com/eng/brands/singlemalt-yoichi/	Peat RESTORED to medium this session: got past nikka.com's age gate via browser (country United States, DOB) and reached the brand's own page, which states "Yoichi malts are described as bold and strong with refined peaty notes and smokiness brought by the traditional direct coal-fired distillation," and separately frames a 2021 "Non-Peated" limited edition as a deliberate departure "from the preconceived 'peaty' image of Yoichi" -- confirming the standard range is peated, on Nikka's own domain. Kept at medium rather than heavy per the retry goal's framing (house style, not Islay-extreme); no on-domain ppm figure was found to sharpen this further. Re-opened Wikipedia this session too, confirming Hokkaido location, 1934 founding and Nikka Whisky Distilling ownership (the article itself is silent on peat/flavour). Kind/country/owner/type unchanged.
big-moustache	Big Moustache	brand	US			BBC Spirits (Bogdan and Bertrand Company)		none			unverified	high	https://flaviar.com/products/big-moustache-tennessee-whiskey-750 https://bartenderspiritsawards.com/en/blog/producer-profiles-2506/bogdan-and-bertrand-company-bbc-the-only-trusted-and-world-wide-distribution-channel-for-wines-and-spirits-174.htm https://sklep-domwhisky.pl/product-eng-30869-Big-Mustache-100-PROOF-Tennessee-Whiskey-50-0-7l.html	Fully verified this session (never searched before -- quota). Big Moustache is a Tennessee whiskey + American single malt brand from BBC Spirits (Bogdan and Bertrand Company, Bordeaux, France; founded 2010 by Bogdan Tanasoiu and Bertrand Fradin), distilled/bottled in the US -- flaviar.com states "made and bottled in Tennessee" via the Lincoln County maple-charcoal process, and sklep-domwhisky.pl names the actual distiller as "Tennessee Distilling Co." Corrected kind from blend to brand (Tennessee whiskey and single malt are not blends) and countryCode from the catalogue's inconsistent DE/US majority-vote to a confirmed US (production origin); BBC Spirits is a French marketer of an American-made spirit. defaultTypeName left empty: the portfolio spans Tennessee whiskey and American single malt. peatProfile=none: sources describe "slightly smoky"/"a distant trace of smoke" tasting notes explicitly attributed to the maple-charcoal mellowing (Lincoln County Process), not peated malt -- no peat mentioned anywhere.
cedar-ridge	Cedar Ridge	distillery	US					none			unverified	high	https://cedarridgedistillery.com/ https://cedarridgedistillery.com/whiskey/ https://cedarridgedistillery.com/whiskey/special-release-whiskeys/	Found the current live domain this session (cedarridgedistillery.com loads cleanly via browser -- no 403/parking). Iowa's first distillery, 1441 Marak Rd, Swisher, Iowa. Confirms an Iowa Straight Bourbon / rye / American single malt range, so defaultTypeName stays empty (matches the catalogue's own Bourbon + Wheat samples). peatProfile=none for the mainline (Iowa Straight Bourbon, Wheat whiskey -- corn/wheat/rye mash bills, never peated malt), but flagging for a human: the distillery's own "Special Release"/"Single Cask Series" American-single-malt page lists a one-off "Peated Malt in Amontillado Sherry" release -- not represented by any of this row's catalogue sample names (Cedar Ridge / Cedar Ridge Iowa / Cedar Ridge Wheat), so left out of scope rather than added as a rule.
clan-campbell	Clan Campbell	blend	GB-SCT			Stock Spirits Group	blend	none			unverified	high	https://www.beveragedaily.com/Article/2023/06/27/pernod-ricard-set-to-sell-clan-campbell-scotch-whisky-brand/ https://en.wikipedia.org/wiki/Scotch_whisky https://thewhiskeywash.com/scotch-whiskey/from-mild-to-wild-understanding-peat-levels-in-scotch-whisky/	Current owner resolved this session: Stock Spirits Group completed its purchase of Clan Campbell Limited from Pernod Ricard/Chivas Brothers on 5 September 2023 (beveragedaily.com, opened) -- a leading blend-12yo Scotch brand in France, also sold in Spain/Luxembourg/Italy. Re-opened the two inherited citations this session too: Wikipedia's Scotch whisky article does not mention Clan Campbell but confirms blended Scotch is ~90% of Scottish production aiming for a consistent house style, and thewhiskeywash.com's peat-levels guide (also re-opened) likewise does not mention Clan Campbell but confirms Speyside/Lowland houses are typically unpeated. Kind/country/peat unchanged (ordinary blended Scotch, no smoke evidence).
crabbie	Crabbie	blend	GB-SCT			Halewood Artisanal Spirits	blend	none			unverified	high	https://sltn.co.uk/2025/08/21/bonnington-has-rekindled-crabbie-connection-to-the-port-of-leith/ https://www.just-drinks.com/news/halewood-sells-crabbies-to-brookfield/ https://en.wikipedia.org/wiki/Crabbie%27s https://en.wikipedia.org/wiki/Halewood_International	Current owner resolved this session: Halewood Artisanal Spirits still owns the Crabbie whisky brand and its own Bonnington Distillery in Leith as of August 2025 (sltn.co.uk, opened -- distillery manager Gregor Butchert quoted). A same-month sale (just-drinks.com, opened) moved only the "Crabbie's" alcoholic-ginger-beer/ginger-wine brand and IP to Brookfield Drinks -- explicitly "no production assets" and no mention of whisky/Bonnington -- so the two businesses sharing the Crabbie name now have different owners; this row is the whisky line only. "Crabbie and Cree"/"Crabbie&Cree" sample remains unresolved. Re-opened both inherited Wikipedia pages this session too: the Crabbie's article confirms the 1980s Macdonald & Muir/Glenmorangie chain and a 2007 sale to Halewood; the Halewood International article confirms the ginger-wine brand was bought in 2002 and, separately, that the corporate name itself changed from "Halewood International" to "Halewood Artisanal Spirits" in April 2021 -- explaining why the current legal name differs from the seed's. peat=none per ordinary-blend convention (unchanged; no smoke evidence found).
egans	Egan's	blend	IE			P. & H. Egan Ltd		none			unverified	high	https://www.eganswhiskey.com/our-story/ https://en.wikipedia.org/wiki/Irish_whiskey	Upgraded from low to high this session: got past the 403 via browser (eganswhiskey.com is real and live; the WAF is inconsistent -- some paths 403'd again on retry). Its own "Our Story" page states "In 1852 Patrick Egan Sr. and his brother Henry established P. & H. Egan Ltd. in Tullamore," confirming the general-knowledge owner the seed/prior round could not cite. Range (Vintage Grain, Fortitude, Legacy Reserve Series III) still spans styles, so defaultTypeName stays empty. Re-opened the Irish whiskey Wikipedia article this session too: confirms peat is "rarely used in the malting process outside of Scotland," naming Cooley, Pearse Lyons and Echlinville as the known peated exceptions -- Egan's is not among them. peat=none kept per that verified convention; no producer-domain peat statement found for this brand specifically.
hakushu	Hakushu	distillery	JP			Suntory	single malt	light			unverified	high	https://en.wikipedia.org/wiki/Hakushu_distillery https://house.suntory.com/hakushu-whisky	Peat RESTORED to light this session: got past house.suntory.com's date-of-birth gate via browser and reached the brand's own page, which states "Hakushu Whisky is the delicious and gently smoky single malt whisky with herbal notes" -- producer-domain corroboration of a light/gentle smoke house style, distinct from the same site's mention of specific heavier "peat and peated malts" special (2024 Tsukuriwake Selection) expressions. Re-opened Wikipedia this session too: confirms Yamanashi/Suntory/1973, silent on the core range's peat but corroborates that a 2013 "Heavily Peated 48%" bottling was a limited exception, not the standard style. Kind/country/owner/type unchanged.
hatozaki	Hatozaki	blend	JP			Marussia Beverages BV / Haydn Holding AB		unknown			unverified	high	https://www.nomunication.jp/2019/07/25/interview-kimio-yonezawa-owner-toji-akashi-sake-brewery-kaikyo-distillery/ https://hatozakiwhisky.com/pages/about	Ownership conflict RESOLVED this session -- it turns out not to be a real conflict: in a direct interview (nomunication.jp, opened), founder Kimio Yonezawa states "The Akashi Sake Brewery, Torabhaig Distillery and Mossburn Distillers are all part of a family-owned Swedish investment company" (Marussia Beverages BV / Haydn Holding AB per company-registry search results), while he personally remains the hands-on "owner-Toji" (4th-generation master brewer/distiller) running Kaikyo Distillery day to day. So "Mossburn" and "Yonezawa/Akashi" are both correct at different levels (holding company vs. operator). kaikyodistillery.com is a parked domain, not the real site (opened via browser, confirmed a Japanese registrar's parking page); akashisakebrewery.com returned 503 on every attempt (genuinely down, not just blocked). The official brand site hatozakiwhisky.com/pages/about (opened) names Yonezawa as founder but states no corporate ownership. peatProfile kept unknown: Yonezawa's own quote calls Hatozaki's finish "a light touch of smoke and honey," real evidence but from trade press (nomunication.jp), not the producer's own domain, so per this round's rule it is withheld. withheld peat proposal: light, per the Yonezawa interview above. defaultTypeName empty: range spans Finest Blended, Pure Malt and Triple Cask Reserve.
