claymore	Claymore	blend	GB-SCT			Whyte & Mackay	blend	unknown			unverified	high	https://www.whyteandmackayltd.com/our-brands/claymore/	Confirmed via the producer's own site (Whyte & Mackay Ltd): "Blended Scotch Whisky created in honour of the Scottish Claymore sword"; the site states no peat/smoke character at all. Retailer/aggregator tasting notes (Whiskybase, Honest Booze Reviews, Dear Whisky) describe "a gentle smoky note" and "slightly smoky" -- corrected peatProfile from the seed's light to unknown per the no-retailer-only-positive-peat rule. Withheld peat proposal: light, per retailer tasting notes only -- not producer domain, not Islay.
croithli	Croithlí	distillery	IE				single malt	none			unverified	high	https://thecrollydistillery.com/our-whiskey-sessile/ https://thecrollydistillery.com/our-whiskey/ https://www.firstfillspirits.com/product/croithli-single-malt-irish-whiskey-sessile-oak/	Crolly Distillery (Irish: Croithlí), County Donegal; site confirms first licensed whiskey distillery in Donegal since the 1840s and first single malt whiskey from Donegal in 180 years. Reconfirmed directly on the official site this session: Sessile Oak and other tasting notes (vanilla, caramel, green apple, oak, black pepper, creme brulee) show no smoke/peat language anywhere. "Croithlí" is the Irish-language place name (fada accent); catalogue brand string drops it. Upgraded from low to high confidence.
drofa	Дрофа&Люди	distillery	UA					unknown			unverified	high	https://www.drofabeer.com/nashi-dystylyaty/ https://epravda.com.ua/biznes/drofa-ta-lyudi-yak-hersonska-brovarnya-zapuskaye-vlasnu-guralnyu-ta-otrimuye-nagorodi-815246/	Confirmed real and identifiable: Pivdenna Stepova Brovarnya "Drofa" (Southern Steppe Brewery/Distillery "Drofa"), Kherson, Ukraine; operates its own guralnya (still-house) under a 2024 craft-spirits license, double-distils small batches from beer/wine/malt in copper alembics, ages in oak barrels or on oak chips/cubes/planks, won craft-spirits awards 2024-2025 (incl. a "beer whiskey" category). No peat/smoke mentioned anywhere, kept unknown. FLAG FOR REVIEWER: two of the four sampled SKUs are named plain "Distillate" (no aging qualifier) while the other two say "Aged on American/Bourbon Oak Chips" -- worth confirming per-SKU whether the unqualified ones are matured whisky-style spirit or unaged white spirit.
edderwick	Edderwick	blend	GB-SCT	highland	highland	Gallery Spirits Company		light			unverified	high	https://gspirits.eu/our-brands/edderwick	Own-label of Gallery Spirits Company (gspirits.eu is the producer's own domain): "crafted and bottled in Scotland", described on-page as a Highland whisky. Range spans blend (3yr/7yr) and single malt (5yr/10yr) expressions, so defaultTypeName left empty. Peat corrected from the seed's unknown to light: the producer's own site states a "subtle peaty finish" (3yr), "soft, sweet smoky touch" (5yr) and "subtle peppery hint" (10yr) -- satisfies the producer-domain corroboration rule for a positive claim.
filey-bay	Filey Bay	distillery	GB-ENG				single malt	none			unverified	high	https://www.spiritofyorkshire.com/ https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_England	Made by Spirit of Yorkshire Distillery Ltd, Hunmanby (founded 2016, first release 2019, per Wikipedia's list of English distilleries). Reconfirmed directly on the official site this session: Flagship, Moscatel Sherry Cask, STR Red Wine Cask and Yorkshire Day 2026 tasting notes list only honey/vanilla/citrus/caramel/biscuit/fruit-cake descriptors, zero smoke/peat language across the whole range -- inferred none from that consistent absence, not an explicit "unpeated" statement. Upgraded from low to high confidence.
glen-morris	The Glen Morris	blend	GB-SCT			Pirrie & Craig Co.	blend	none			unverified	low	https://www.whiskybase.com/whiskies/brand/85163/glen-morris https://www.wine-searcher.com/find/pirie+craig+co+glen+morris+very+fine+blend+scotch+whisky+scotland	Identified producer/bottler as Pirrie & Craig Co. (per Whiskybase's brand listing and Wine-Searcher retail listings; 1970s-era export bottlings also attested at auction) -- an addition over the seed round, which found no producer. No official Pirrie & Craig website found and no peat/smoke-specific source located, so kept at low confidence; peatProfile=none remains only the own-label ordinary-blended-Scotch default, not brand-verified.
glenaladale	GlenAladale	blend					blend	unknown			unverified	low	http://glenaladalewhisky.co.uk/ https://crystaldistillery.com/glenaladale-blue.html	Corrected peatProfile from the seed's none to unknown: no page I opened states an unpeated house style specific to this whisky (the official site only names peat as one of Scotch's four base ingredients in general). Country still unconfirmed -- the official site tells the Scottish-emigrant-history story behind the name but never states where the liquid is actually made, and a retail listing (crystaldistillery.com) traces to Crystal Distillery, based in Estonia -- this raises rather than resolves the "Glen-" fake-Scottish-name concern the seed flagged (cf. the EU "Glen Buchenbach" case). Left blank rather than assumed Scottish.
jb	J&B	blend	GB-SCT			Diageo	blend	unknown			unverified	high	https://scotchwhisky.com/whiskypedia/2419/j-b/	J&B Rare, produced by Justerini & Brooks (Diageo); a blend of around 42 malt and grain whiskies, Speyside-led (Knockando as "heart malt", plus Auchroisk, Strathmill, Glen Spey -- all unpeated distilleries). The page opened this session gives tasting notes ("fresh, grassy and nutty... malt, spice, fruit salad and sweet grains") but states no peat/smoke level for the finished blend either way; kept unknown rather than inferred from the unpeated fingerprint malts alone. Confidence raised to high since name/kind/country/owner are all independently confirmed.
kings	King's	distillery	US					none			unverified	high	https://kingsfamilydistillery.com/products/	Producer identified: King's Family Distillery, Pigeon Forge, Tennessee (opened 2018) -- confirmed via its own official product listing, which matches all four sampled names: King's Bourbon is sold at both 87 and 107 proof ("King's 107"), King's Wheated Bourbon 100 proof ("King's Wheated"), King's Rye ("King's Rye") and King's Ryeconic ("King's Ryeconic"). Range spans bourbon, wheated bourbon and rye, so defaultTypeName left empty. Site mentions "signature smoky tobacco" as a bourbon tasting note but never peat; American-whiskey category default (unpeated) applies. Kind corrected from blend to distillery (a real, named, operating craft distillery, not a sourced/undisclosed-parent label).
knob-creek	Knob Creek	brand	US			Suntory Global Spirits (Beam Suntory)		none	jim-beam		unverified	high	https://www.knobcreek.com/	Confirmed via the brand's own official site: produced by James B. Beam Distilling Co., Clermont, Kentucky. Kind corrected from blend to brand and parentSlug set to jim-beam (already live), matching the Baker's/Basil Hayden's convention used elsewhere in the knowledge base. Range now also includes a rye, so defaultTypeName left empty. Bourbon/rye is categorically unpeated; no smoke/peat mentioned on the official site.
