harrison	Harrison	blend	IE					unknown			unverified	unknown		No web presence found this session; own-label, origin unclear despite the IE country guess from the catalogue.
hiberum	Hiberum Saboga	blend	ES					unknown			unverified	unknown		No web presence found; own-label, could not confirm this is genuine whisky vs. another Spanish spirit category. Catalogue guesses blend/ES; kept (unlike 'Haran', see report) since nothing here explicitly signals a non-whisky oak-chip product.
highland-harvest	Highland Harvest	blend	GB-SCT					unknown			unverified	low		Organic-certified Scotch whisky brand; recalled to be French-marketed but official sites (highlandharvest.se/.fr) did not resolve this session, so ownership and peat character could not be confirmed by citation. Source distillery undisclosed. Left peat unknown per policy rather than rely on memory.
house-of-maclair	House of Maclair	blend	GB-SCT			Ian Macleod Distillers		unknown			unverified	low	https://en.wikipedia.org/wiki/Ian_Macleod_Distillers	Catalogue's own product name states the producer directly ("House of Maclair Ian Macleod"). Ian Macleod Distillers is confirmed real (Wikipedia), but this specific range is not among the brands the article lists (Isle of Skye, Sheep Dip, Pig's Nose, King Robert II, etc.), so peat is left unknown rather than inherit the parent company's other house styles.
hungry-hill	Hungry Hill	blend	IE					unknown			unverified	unknown		No citable source found this session for this Irish whiskey despite the name being familiar; left unknown rather than rely on memory.
inchmurrin	Inchmurrin	brand	GB-SCT	highland	highland	Loch Lomond Group	single malt	unknown	loch-lomond		unverified	low	https://en.wikipedia.org/wiki/Loch_Lomond_distillery	Loch Lomond distillery's own-named single malt brand (12 Year Old etc., per Wikipedia's product list). Whisky literature widely describes Inchmurrin as the unpeated/fruity style contrasted with peated sibling Inchmoan, but three fetches this session (Wikipedia raw text, lochlomondgroup.com, a scotchwhisky.com attempt) found no explicit peat statement, so left unknown rather than assert from memory. REVIEWER FLAG: likely 'none' if independently confirmed -- do not average with Inchmoan/Croftengea (heavily peated siblings, not in this batch).
isle-of-skye	Isle of Skye	blend	GB-SCT			Ian Macleod Distillers	blend	unknown			unverified	low	https://en.wikipedia.org/wiki/Ian_Macleod_Distillers	Reused slug from an earlier batch's row. This gap's catalogue supplied no type/country for this product; corrected to GB-SCT/blend since this is a well-documented Ian Macleod Distillers brand.
jack-daniels	Jack Daniel's	distillery	US			Brown-Forman	tennessee	none			unverified	high	https://en.wikipedia.org/wiki/Jack_Daniel%27s	Reused slug from an earlier batch's row (same facts): Lincoln County Process charcoal mellowing removes impurities rather than adding smoke, so no peat/smoky claim.
johnnie-walker	Johnnie Walker	blend	GB-SCT			Diageo	blend	light			unverified	high	https://en.wikipedia.org/wiki/Johnnie_Walker	Reused slug from an earlier batch's row (same facts). "John Walker & Sons" (this batch's Blue/Red/Gold-Centenary/XR cluster) is Diageo's premium packaging of the same Johnnie Walker family, not a separate house style -- handled via alias below rather than a new producer row.
kurayoshi	Kurayoshi	blend	JP			Matsui Shuzo	malt	unknown			unverified	low	https://matsuiwhisky.com/en/item/kurayoshi/ https://impexbev.com/kurayoshi/	Reused slug from an earlier batch's row (same facts): pure/vatted malt blended from Scottish and Japanese malt whisky; no peat information found for the sourced components.
