franks-fiddle	Frank's Fiddle	blend	US					none			unverified	low		Fruit-flavored American whiskey (Blackberry, Pineapple variants), confirmed as "Frank's Fiddle American Blackberry Whiskey" via a veli.store listing snippet, but the page itself returned only a maintenance notice when opened this session and no producer/distillery could be identified via a fresh DuckDuckGo/Bing pass (no results beyond that one retailer). Kept low; no positive peat claim (flavored whiskey, not smoke-related).
glen-parker	Glen Parker	brand	GB-SCT	speyside	speyside		single malt	none		angus-dundee	unverified	high	https://www.whiskyrant.com/glenparker-speyside-single-malt/	Corrected kind from blend to brand: Glen Parker is a Speyside single malt (not a malt+grain blend), bottled by Angus Dundee Distillers per a WhiskyRant review, which also notes it may be sourced from more than one distillery ("various distillery left overs"), 40% ABV. Not smoky/peaty per the same review (fermented citrus, cider, apple notes) - none.
glen-ryan	Glen Ryan	blend	GB-SCT				blend	unknown			unverified	high	https://www.eulatimport.com/glen-ryan.html https://toulouvin.com/en/whisky-ecossais/blended-scotch-glen-ryan-2561.html	Ordinary blended Scotch whisky (malt+grain, min. 3yr oak aging), confirmed via multiple retailers/importers (eulatimport.com, toulouvin.com, whiskydiscounts.com, melcom.com) - budget/generic brand, no producer/distillery identified. Peat downgraded from 'light' to unknown: the only supporting text ('smoky and mineral notes' / 'notas ahumadas y minerales') appears in retailer/importer marketing copy (eulatimport, toulouvin), not the producer's own domain, and there is no Islay/producer-domain corroboration. withheld peat proposal: light per eulatimport.com/toulouvin.com tasting note.
glenlassie	Glenlassie	blend	GB-SCT			The Tomatin Distillery Co Ltd	blend	none		tomatin	unverified	high	https://www.rareoldwhisky.fr/produit/glenlassie-blended-scotch-whisky-ecosse-40/	RESOLVED: Glenlassie is NOT a Glenlossie misspelling - it is a genuine, distinct blended Scotch whisky (70% grain / 30% malt) produced by The Tomatin Distillery Co Ltd, named after Robert Burns' 1786 poem 'My Highland Lassie O' (per rareoldwhisky.fr, which states this plainly). Corrected kind from distillery to blend (Whiskybase also lists it as 'Blended Scotch Whisky Glenlassie', 40% ABV, per search results). Tasting notes are cereal/fruity (peach, mirabelle, toasted grain) with no smoke mentioned - none. Do NOT alias this row to glenlossie.
grand-moldaviens	Grand Moldaviens	blend	MD			MoldStandart	blend	none			unverified	high	https://moldstandart.md/wine/grand-moldaviens/	Re-confirmed via the producer's own domain (moldstandart.md): Moldovan whisky made 'by Scottish technology', barley malt, 3-year aged, 40% ABV. No peat/smoke mentioned (aroma described as 'freshness from Scottish mountains') - none.
grave-digger	Grave Digger	brand	DE			St. Kilian Distillers		light			unverified	high	https://store.grave-digger.de/products/whisky-fields-of-blood-0-7-l https://www.thewhiskeylover.com/product/grave-digger-berry-metal-whisky-liqueur/	Heavy-metal band Grave Digger's co-branded whisky/liqueur line, produced by St. Kilian Distillers (Rudenau, Germany; per thewhiskeylover.com retailer). Two researched SKUs: 'Fields of Blood' (47% single malt whisky; official name is plural, the input sample 'Field of Blood' is singular) and 'Berry Metal' (40% berry liqueur on a peated new-make base). The band's own official store (store.grave-digger.de) describes Fields of Blood as made from '100% schottischem Torfrauchmalz' (100% Scottish peated malt) with 'milder Torfrauch' (mild peat smoke) throughout nose/palate/finish - a positive peat claim from the brand's own domain, so set to light rather than withheld. defaultTypeName left empty: range spans single malt whisky and liqueur.
great-barrel	Great Barrel	blend	SK				blend	none			unverified	high	https://rozetka.com.ua/588898864/p588898864/	Country corrected from unknown (XX) to Slovakia (SK): Rozetka's own characteristics table states 'Krayina-vyrobnyk: Slovachchyna' (country of manufacture: Slovakia) for both the 3-year and 6-year expressions, and the category listing itself is titled 'Great Barrel vyrobnytstva Slovachchyna'. Description: 'Zmishanyi z lyubov'yu' (blended with care), vanilla/caramel notes, no smoke mentioned - none. No specific producer company identified beyond the Rozetka marketplace seller (CosmoTrade, likely a distributor, not the producer).
great-oaks	Great Oaks	brand	IE					none		west-cork	unverified	high	https://maudau.com.ua/ru/product/viski-great-oaks-single-cask-irish-whiskey-46-07-l-v-korobtsi	Country resolved: Irish whiskey, produced by West Cork Distillers (per maudau.com.ua, echoed by Whiskybase's 'a bottle from West Cork Distillers' and by multiple retailers calling it 'Great Oaks Single Cask Irish Whiskey', incl. Dunnes Stores). 46% ABV. Vanilla/spice profile, no peat/smoke mentioned - none. defaultTypeName left empty (Irish whiskey style/mash bill not confirmed for the full range). Corrected kind from blend to brand.
greenbar	Greenbar	distillery	US			Melkon Khosrovian & Litty Mathew	single malt	none			unverified	high	https://greenbardistillery.com/whiskey	Corrected kind from blend to distillery: Greenbar Distillery (Los Angeles, CA) is itself the distiller of its organic 'Slow Hand' single malt whiskey (100% malted barley), matured using six wood types (white oak, hickory, maple, mulberry, red oak, grape) rather than smoked - billed as 'LA's first aged whiskey since Prohibition', founded by husband-and-wife Melkon Khosrovian and Litty Mathew. Confirmed via the producer's own domain (the seed round's domain guess had failed on a TLS error; greenbardistillery.com resolved fine this session). No peat/smoke mentioned - none.
heavens-door	Heaven's Door	blend	US					none			unverified	high	https://www.heavensdoor.com/	Re-confirmed via the producer's own domain this session: Bob Dylan's American whiskey brand (Ascension bourbon, Revival Tennessee bourbon, Refuge rye, Revelation double barrel), distilled at Six Mile Creek Distillery (Ken Pierce, Master Distiller), with a Lead Blender sourcing/blending from multiple distilleries worldwide. No peat/smoke mentioned - none. defaultTypeName left empty (range spans bourbon/rye/tennessee).
